전기횡령으로 인한 부당이득금반환청구소송 사례,14,14,similarity,"[('미통보 전기세 인상으로 인한 부당이득금반환청구소송 사례', 0.8148148148148148), ('계량기조작으로인한 부당이득금반환청구소송 판례', 0.7916666666666666), ('일방적인 전기요금 상승으로 인한 부당이득금반환청구소송 사례', 0.7857142857142857), ('횡령 및 배임죄로 인한 부당이득금반환청구소송 판례', 0.7843137254901961), ('전력량계의 혼동으로 인한 부당이득금반환청구소송 판례', 0.7692307692307693)]",True
도전행위로 인한 부당이득금반환청구소송 사례,14,14,similarity,"[('계약위반으로 인한 전기 부당이득금반환청구소송 판례', 0.76), ('배전선로 관련 부당이득금반환청구소송 판례', 0.7555555555555555), ('미통보 전기세 인상으로 인한 부당이득금반환청구소송 사례', 0.7547169811320755), ('전력량계의 혼동으로 인한 부당이득금반환청구소송 판례', 0.7450980392156863), ('일방적인 전기요금 상승으로 인한 부당이득금반환청구소송 사례', 0.7272727272727273)]",True
임대인이 전기횡령을?한 경우 부당이득금반환청구소송을 임대인에게 할 수 있나요?,14,14,similarity,"[('개인이 공용전기세를 낸 경우 부당이득금반환청구소송을 할 수 있나요?', 0.75), ('건물의 이전 사용자가 사용한 전기세를 내버린 경우 부당이득금반환청구소송을 할 수 있나요?', 0.6304347826086957), ('본인이 사용한 전기가 아닌경우 부당이득금반환청구소송이 가능한가요?', 0.5822784810126582), ('변상금부과처분과?별도로 부당이득금 반환청구소송을 제기할 수 있나요?', 0.575), ('전기공급업체에 부당이득금반환청구소송을 할 수 있는 사례에는 무엇이 있나요?', 0.5714285714285714)]",True
임대인의 사망으로 인한 전기세 납부 시 부당이득금반환청구소송 사례,14,14,similarity,"[('계약위반으로 인한 전기 부당이득금반환청구소송 판례', 0.6984126984126984), ('타인의 전기세를 납부함으로 인해 부당이득금반환청구소송을 한 판례', 0.676056338028169), ('임대인이 미납한 전기세를 임차인이 낸 경우 부당이득금반환청구소송 판례', 0.6756756756756757), ('개인의 범죄로인한 부당이득금반환청구소송 판례', 0.6666666666666666), ('부적합한 전기세 누진율에 따른 부당이득금반환청구소송 사례', 0.6567164179104478)]",True
전기세 과다납부로 인한 부당이득금반환청구소송 사례,14,14,similarity,"[('미통보 전기세 인상으로 인한 부당이득금반환청구소송 사례', 0.8070175438596491), ('전기 누진세 과다청구에 따른 부당이득금반환청구소송 사례', 0.7719298245614035), ('일방적인 전기요금 상승으로 인한 부당이득금반환청구소송 사례', 0.7457627118644068), ('타인의 전기세를 납부함으로 인해 부당이득금반환청구소송을 한 판례', 0.7419354838709677), ('전력량계의 혼동으로 인한 부당이득금반환청구소송 판례', 0.7272727272727273)]",True
전기세 중복납부로 인한 부당이득금반환청구소송 사례,14,14,similarity,"[('미통보 전기세 인상으로 인한 부당이득금반환청구소송 사례', 0.8070175438596491), ('일방적인 전기요금 상승으로 인한 부당이득금반환청구소송 사례', 0.7457627118644068), ('타인의 전기세를 납부함으로 인해 부당이득금반환청구소송을 한 판례', 0.7419354838709677), ('전력량계의 혼동으로 인한 부당이득금반환청구소송 판례', 0.7272727272727273), ('납부의무가 없는 전기세로 인한 부당이득금반환청구소송 판례', 0.7241379310344828)]",True
전기배선불량으로 인한 전기세 과다납부 시 부당이득금반환청구소송 사례,14,14,similarity,"[('전기배선문제로 전기요금이 과다청구된 경우 부당이득금반환청구소송 판례', 0.7027027027027027), ('계약위반으로 인한 전기 부당이득금반환청구소송 판례', 0.6875), ('전기 누진세 과다청구에 따른 부당이득금반환청구소송 사례', 0.6865671641791045), ('미통보 전기세 인상으로 인한 부당이득금반환청구소송 사례', 0.6567164179104478), ('부적합한 전기세 누진율에 따른 부당이득금반환청구소송 사례', 0.6470588235294118)]",True
측량기 불량으로 인한 전기세 과다청구로 부당이득금반환청구소송 사례,14,14,similarity,"[('계약위반으로 인한 전기 부당이득금반환청구소송 판례', 0.6984126984126984), ('전기 누진세 과다청구에 따른 부당이득금반환청구소송 사례', 0.696969696969697), ('계량기조작으로인한 부당이득금반환청구소송 판례', 0.6666666666666666), ('미통보 전기세 인상으로 인한 부당이득금반환청구소송 사례', 0.6666666666666666), ('전기배선문제로 전기요금이 과다청구된 경우 부당이득금반환청구소송 판례', 0.6575342465753424)]",True
상가 매입자 전의 상가주인이 미납한 전기세에 대한 부당이득금반환청구소송 사례,14,14,similarity,"[('납부의무가 없는 전기세로 인한 부당이득금반환청구소송 판례', 0.6301369863013698), ('산업용 전기요금 누진세에 대한 부당이득금반환청구소송 사례', 0.6301369863013698), ('임대인이 미납한 전기세를 임차인이 낸 경우 부당이득금반환청구소송 판례', 0.625), ('미통보 전기세 인상으로 인한 부당이득금반환청구소송 사례', 0.6111111111111112), ('본인이 사용하지 않는 전기체납요금에 대한 부당이득금반환청구소송 판례', 0.6075949367088608)]",True
타인이 미납한 전기세를 납부한 것을 원인으로 부당이득금반환청구소송을 한 판례,14,14,similarity,"[('타인의 전기세를 납부함으로 인해 부당이득금반환청구소송을 한 판례', 0.7792207792207793), ('임대인이 미납한 전기세를 임차인이 낸 경우 부당이득금반환청구소송 판례', 0.725), ('미통보 전기세 인상으로 인한 부당이득금반환청구소송 사례', 0.6388888888888888), ('전기세를 사기당한 경우 이에대한 부당이득금반환청구소송 판례', 0.6216216216216216), ('개인이 공용전기세를 낸 경우 부당이득금반환청구소송을 할 수 있나요?', 0.6075949367088608)]",True
전기를 통해 위법한 이익을 챙긴경우 어떤 소송을 걸 수 있나요?,229,14,similarity,"[('전기요금을 갚지 않기위한 행위를 적발한 경우 어떤 소송을 걸 수 있나요?', 0.6933333333333334), ('계약과정에서 업체가?사해행위를 한 경우 어떤 소송을 걸 수 있나요?', 0.6388888888888888), ('전기요금의 연대보증을 서준 채무자가 사망한 경우 어떤 소송을 걸 수 있나요?', 0.6233766233766234), ('고의로 공용전기세를 납부하게 한 경우 이에 대해 소송을 걸 수 있나요?', 0.6216216216216216), ('업체에서 전기요금을 내지 않으려고 사해행위를 한 사실을 적발한 경우 어떤 소송을 걸 수 있나요?', 0.6136363636363636)]",False
고의로 전기요금을 과다청구한 경우 이에 대한 소송,229,14,similarity,"[('체납한 전기요금을 피하기위해 사해행위를 한 경우 이에 대한 소송법', 0.6349206349206349), ('전기세 부당하게 납부한 경우 이에 대한 소송사례', 0.6037735849056604), ('전기요금 부당청구 부분에 대한 회수청구소송', 0.6), ('검침의 문제로 전기요금 과소청구 시 해당되는 소송', 0.5925925925925926), ('전기요금 과소청구로 인한 누락요금 추가납부에 대한 소송 판례 ', 0.5901639344262295)]",False
전기요금 관련 부당이득금취득사실을 밝힐 수 있는 자료가 궁금해,72,14,similarity,"[('전기세 관련 부당요금청구사건에 대한 소송 자료 ', 0.5333333333333333), ('배전설비 관련 부당이득금반환청구재판 결과가 궁금해', 0.5245901639344263), ('전기요금 관련 부당이득금반환청구소송 판례', 0.5), ('전기료 산출내역에 잘못이 있을 때 회수할 수 있는 소송 판례가 궁금해요', 0.4931506849315068), ('전기요금 관련 부당이득금반환청구소송 시 금전적보상만 가능한가요?', 0.4927536231884058)]",False
공동으로 내는 전기세로 인한 부당이득금반환청구소송을 한 판례,14,14,similarity,"[('납부의무가 없는 전기세로 인한 부당이득금반환청구소송 판례', 0.78125), ('공동전기세에 대한 부당이득금 반환청구소송 관련 판례', 0.7540983606557377), ('타인의 전기세를 납부함으로 인해 부당이득금반환청구소송을 한 판례', 0.7352941176470589), ('공용전기세 관련 부당이득금반환청구소송 판례', 0.7142857142857143), ('횡령 및 배임죄로 인한 부당이득금반환청구소송 판례', 0.7)]",True
재해로 인한 정전사고 손배상청구소송에서 보상범위?관련 판례,15,15,similarity,"[('재해로 인한 정전사고 보상금 지급 후 손배상청구소송 관련 판례는?', 0.7352941176470589), ('재해로 인한 정전사고 손배상청구소송에서 피해원인과 결과 입증 판례', 0.7352941176470589), ('설비하자로 인한 정전사고에 손배상청구소송에서 배상범위 알 수 있는 판례', 0.7323943661971831), ('자연재해로 인한 불시정전?피해 손배상청구소송에서 배상액 감경 관련 대법원 판례', 0.6933333333333334), ('자연재해로 인한 불시정전 손배상청구소송에서 배상금 적시한 판례 찾아줘', 0.6857142857142857)]",True
자연재해로 인한 불시정전 관련 손배상청구소송에서 청구권 인용에 불복한 사례,15,15,similarity,"[('자연재해로 인한 불시정전 관련 손배상청구소송에서 시효가 완성된 경우 판례', 0.7654320987654321), ('자연재해로 인한 정전피해 관련 손배상청구소송에서 책임비율 측정한 판례', 0.7341772151898734), ('자연재해로 인한 정전피해 관련 손배상청구소송에서 인과관계를 따진 판례', 0.7341772151898734), ('자연재해로 인한 불시정전 관련 손해배상청구소송 충족 요건 관련 판례는?', 0.725), ('자연재해 불시정전 피해 관련 손배상청구소송에서 관리상하자를 인용한 판례', 0.725)]",True
재해로 인한 정전사고 관련 손배상청구소송에서 손해액 산정기준은 어떻게 되나요?,15,15,similarity,"[('재해로 인한 정전피해 관련 손배상청구소송에서 배상액 감경 요건은?', 0.7088607594936709), ('계획휴전 관련 손해배상청구소송에서 손해배상액은 어떻게 예상하나요?', 0.6835443037974683), ('천재로 인한 정전사고 관련 손배상청구소송에서 배상의무 인정 요건 적시 판례', 0.6666666666666666), ('정전사고가 제3행위로 발생한 경우 관련 손배상청구소송에서 손해액 산정기준은?', 0.6588235294117647), ('설비불량으로 인한 정전피해 관련 손배상청구소송에서 손해금액 결정한 판례', 0.6585365853658537)]",True
천재로 인한 불시정전 관련 손배상청구소송에서 합의 도출한 경우 판례,15,15,similarity,"[('자연재해로 인한 불시정전 관련 손배상청구소송에서 시효가 완성된 경우 판례', 0.8051948051948052), ('천재지변으로 인한 불시정전 피해 손배상청구소송에서 시효가 완성된 경우 판례', 0.7692307692307693), ('재해로 인한 불시정전 관련 손배상청구소송에서 인과관계를 따진 대법원 판례', 0.7532467532467533), ('천재지변으로 인한 불시정전 피해 관련 손배상청구소송에서 면책사항 적시 판례', 0.7435897435897436), ('천재로 인한 정전사고 관련 손배상청구소송에서 배상의무 인정 요건 적시 판례', 0.7435897435897436)]",True
자연재해로 인한 정전사고 관련손배상청구소송에서 보상범위 관련 대법원 판례,15,15,similarity,"[('자연재해로 인한 불시정전?피해 손배상청구소송에서 배상액 감경 관련 대법원 판례', 0.7951807228915663), ('재해로 인한 불시정전 관련 손배상청구소송에서 인과관계를 따진 대법원 판례', 0.75), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.7435897435897436), ('자연재해로 인한 정전피해 관련 손배상청구소송에서 인과관계를 따진 판례', 0.7435897435897436), ('설비하자로 인한 정전사고에 손배상청구소송에서 배상범위 알 수 있는 판례', 0.7341772151898734)]",True
재해로 인한 불시정전 피해 확대에 과실있는 경우 손배상청구소송 관련 대법원 판례,15,15,similarity,"[('자연재해로 인한 정전피해 확대에 과실 있는 경우 손배상청구소송 판례', 0.8395061728395061), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.7804878048780488), ('자연재해로 인한 정전피해에 피해자의 과실이 있을 경우 손배상청구소송 판례', 0.7142857142857143), ('자연재해로 인한 불시정전?피해 손배상청구소송에서 배상액 감경 관련 대법원 판례', 0.7126436781609196), ('자연재해로 인한 불시정전 관련 회피가능성 없는 경우 손배상청구소송 판례', 0.6987951807228916)]",True
천재로 인한 정전사고 회피가능성에 대해 다툰 손배상청구소송 관련 대법원 판례,15,15,similarity,"[('자연재해로 인한 정전사고 회피가능성에 대해 다툰 손배상청구소송 판례', 0.8607594936708861), ('제3자로 인한 정전피해에 대해 손배상청구소송의 불법행위 관련 대법원 판례', 0.7317073170731707), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.725), ('재해로 인한 정전사고 보상금 지급 후 손배상청구소송 관련 판례는?', 0.6923076923076923), ('감전사고 예측가능성에 대해 적시된 손해배상청구소송에 관련 판례 ', 0.6753246753246753)]",True
자연재해로 인한 불시정전 관련 손배상청구소송에서 자연력 기여도 따진 대법원 판례,15,15,similarity,"[('재해로 인한 불시정전 관련 손배상청구소송에서 인과관계를 따진 대법원 판례', 0.8333333333333334), ('자연재해로 인한 정전피해 손배상청구소송에서 자연력 기여도 판단한 판례', 0.8048780487804879), ('천재로 인한 정전피해 손배상청구소송에서 자연력 기여도 관련 대법원 판례들 보여줘', 0.7727272727272727), ('자연재해로 인한 불시정전 관련 손배상청구소송에서 시효가 완성된 경우 판례', 0.7619047619047619), ('자연재해로 인한 불시정전?피해 손배상청구소송에서 배상액 감경 관련 대법원 판례', 0.7586206896551724)]",True
자연재해로 인한 정전사고 관련 손해배상청구소송 배상금 관련 대법원 판례,15,15,similarity,"[('자연재해로 인한 불시정전?피해 손배상청구소송에서 배상액 감경 관련 대법원 판례', 0.7804878048780488), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.7792207792207793), ('자연재해로 인한 불시정전 관련 손해배상청구소송 충족 요건 관련 판례는?', 0.7692307692307693), ('제3자행위로 정전사고 발생시 관련 손배상청구소송의 배상비율 관련 대법원 판례', 0.7654320987654321), ('자연재해에 의한 정전사고 관련 손배상청구 면책과 관련된 소송 판례', 0.7466666666666667)]",True
재해로 인한 정전피해에 관리부주의 과실이 있을 경우 손배상청구소송 관련 대법원 판례,15,15,similarity,"[('자연재해로 인한 정전피해에 피해자의 과실이 있을 경우 손배상청구소송 판례', 0.813953488372093), ('자연재해로 인한 정전피해 확대에 과실 있는 경우 손배상청구소송 판례', 0.7469879518072289), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.6904761904761905), ('제3자로 인한 정전피해에 대해 손배상청구소송의 불법행위 관련 대법원 판례', 0.6744186046511628), ('정전피해가 천재에 의한 경우 손배상청구소송 관련 대법원 판례들 검색해줘', 0.6588235294117647)]",True
천재지변으로 인한 불시정전 관련 손배상청구소송에서 책임비율을 따진 대법원 판례,15,15,similarity,"[('재해로 인한 불시정전 관련 손배상청구소송에서 인과관계를 따진 대법원 판례', 0.8192771084337349), ('천재지변으로 인한 불시정전 피해 관련 손배상청구소송에서 면책사항 적시 판례', 0.7857142857142857), ('천재지변으로 인한 정전사고 손배상청구소송에서 책임비율 알 수 있는 판례', 0.7804878048780488), ('자연재해로 인한 정전피해 관련 손배상청구소송에서 책임비율 측정한 판례', 0.7407407407407407), ('천재지변으로 인한 불시정전 피해 손배상청구소송에서 시효가 완성된 경우 판례', 0.7380952380952381)]",True
재해로 인한 불시정전 사고로 손해배상청구 재판까지 회부한 경우 판례,15,15,similarity,"[('자연재해로인한 정전피해 발생으로 손해배상청구소송까지 청구한 경우 판례는?', 0.7012987012987013), ('설비하자로 정전피해 발생 손배상청구 재판까지 회부된 경우 그 판례', 0.684931506849315), ('자연재해로 인한 불시정전 관련 손배상청구소송에서 시효가 완성된 경우 판례', 0.6753246753246753), ('자연재해로 인한 불시정전 관련 손해배상청구소송 충족 요건 관련 판례는?', 0.6578947368421053), ('천재지변으로 인한 불시정전 피해 손배상청구소송에서 시효가 완성된 경우 판례', 0.6410256410256411)]",True
자연재해로 정전사고 피해시 손해배상청구소송에서 손해액 산정기준이 변경된 판례는?,39,15,similarity,"[('설비하자로 정전사고 발생에 대한 손해배상청구소송에서 손해액 측정 판례', 0.6829268292682927), ('설비불량에 의해 정전피해 발생 관련 손해배상청구소송에서 손해액 산정 기준 적시 판례', 0.6666666666666666), ('자연재해로 정전피해 보상금 지급 후 손해배상청구소송 판례가 변경된 사례는?', 0.6588235294117647), ('자연재해로 인한 정전피해 손배상청구소송에서 자연력 기여도 판단한 판례', 0.6585365853658537), ('자연재해에 의한 정전사고 관련 손해배상청구소송에서 피해책임율 판단한 판례', 0.6428571428571429)]",False
예견가능성 없는 재해로 인한 정전사고에 대한 손배상청구소송 관련 대법원 판례,15,15,similarity,"[('예견가능성 없는 자연재해로 인한 정전피해에 대한 손배상청구소송 판례', 0.8354430379746836), ('예견가능성 없는 천재로 인한 정전사고에 대한 손배상청구소송에서 판례 변경 사례', 0.8235294117647058), ('예견가능한 자연재해로 인한 불시정전 피해에?대한 손배상청구소송 판례', 0.7088607594936709), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.7), ('제3자로 인한 정전피해에 대해 손배상청구소송의 불법행위 관련 대법원 판례', 0.6829268292682927)]",True
재해복구비 수급 후 정전사고에 대한 손배상청구소송?관련 대법원?판례는?,15,15,similarity,"[('자연재해복구비 지급 후 정전피해에 대한 손해배상청구소송 판례', 0.75), ('재해로 인한 정전사고 보상금 지급 후 손배상청구소송 관련 판례는?', 0.64), ('제3자행위로 정전사고 발생에 대한 손배상청구소송의 보상대상 관련 대법원 판례', 0.6172839506172839), ('제3자에 의한 정전사고에 대한 손배상청구소송에서 합의도출 관련 판례', 0.6052631578947368), ('전기 사용에 대한 손해배상청구소송 관련 판례', 0.6031746031746031)]",True
자연재해로 인한 정전사고 손배상청구소송 기각 판결에 불복한 판례는?,15,15,similarity,"[('자연재해로 인한 정전피해 손배상청구소송에서 자연력 기여도 판단한 판례', 0.72), ('재해로 인한 정전사고 손배상청구소송에서 피해원인과 결과 입증 판례', 0.7123287671232876), ('자연재해로 인한 불시정전 관련 손해배상청구소송 충족 요건 관련 판례는?', 0.7105263157894737), ('재해로 인한 정전사고 보상금 지급 후 손배상청구소송 관련 판례는?', 0.684931506849315), ('자연재해에 의한 정전사고 관련 손해배상청구소송에서 피해책임율 판단한 판례', 0.6753246753246753)]",True
천재로 인한 불시정전 손해배상청구소송 판결에 대한 항소를 기각한 판례 보여줘,15,15,similarity,"[('자연재해로 인한 불시정전 손해배상청구소송에서 배상액 명시한 판례 보여줘', 0.7407407407407407), ('계획정전에 대한 손배상청구소송 관련 항소를 기각한 판례들 보여줘', 0.6753246753246753), ('자연재해로 인한 불시정전 손배상청구소송에서 배상금 적시한 판례 찾아줘', 0.675), ('천재로 인한 정전피해 손배상청구소송에서 자연력 기여도 관련 대법원 판례들 보여줘', 0.6511627906976745), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.65)]",True
재해로 인한 정전피해 손배상청구소송에서 상고를 기각한 대법원 판례 찾아줘,304,15,similarity,"[('계획휴전 피해에?대한 손배상청구소송에서 상고를 기각한 대법원 판례 찾아줘', 0.8), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.7948717948717948), ('자연재해로 인한 불시정전 손배상청구소송에서 배상금 적시한 판례 찾아줘', 0.7692307692307693), ('천재로 인한 정전피해 손배상청구소송에서 자연력 기여도 관련 대법원 판례들 보여줘', 0.7619047619047619), ('자연재해로 인한 불시정전?피해 손배상청구소송에서 배상액 감경 관련 대법원 판례', 0.7469879518072289)]",False
자연재해로 인한 불시정전 관련 손배상청구에서 면책사유 관련 대법원 판례,15,15,similarity,"[('재해로 인한 불시정전 관련 손배상청구소송에서 인과관계를 따진 대법원 판례', 0.7848101265822784), ('자연재해로 인한 불시정전?피해 손배상청구소송에서 배상액 감경 관련 대법원 판례', 0.7804878048780488), ('자연재해로 인한 불시정전 피해 손배상청구소송 관련 대법원 판례 찾아줘', 0.7792207792207793), ('자연재해로 인한 불시정전 관련 손배상청구소송에서 시효가 완성된 경우 판례', 0.759493670886076), ('자연재해에 의한 정전사고 관련 손배상청구 면책과 관련된 소송 판례', 0.7466666666666667)]",True
자연재해로 인한 불시정전으로 인해 정신적 손해 발생시 손배상청구소송 가능한가?,15,15,similarity,"[('자연재해로 인한 불시정전 피해 관련 청구권이 인정된 손배상청구소송 판례는?', 0.6666666666666666), ('계획정전으로 정신적 피해가 있었다면 손해배상청구소송 가능한가요?', 0.6410256410256411), ('자연재해로 인한 불시정전 관련 회피가능성 없는 경우 손배상청구소송 판례', 0.6341463414634146), ('자연재해로 인한 불시정전 피해 관련 청구권 인정범위 알 수 있는 손배상청구소송 판례', 0.6292134831460674), ('자연재해로 인한 불시정전 관련 청구권 인정범위 적시된 손해배상청구소송 판례 알려줘', 0.6136363636363636)]",True
환승 투어 언제 심사진행함?,16,16,similarity,"[('환승 투어 들어오면서 심사함?', 0.7096774193548387), ('환승 투어는 어떻게 진행돼?', 0.6666666666666666), ('환승투어 심사는 언제함?', 0.6428571428571429), ('환승투어 돌아오고 나서 심사함?', 0.625), ('환승 투어 심사하고 나감?', 0.6206896551724138)]",True
환승 투어 때 출 입국 심사 하고 가는 걸까?,16,16,similarity,"[('환승투어할 때 출국 심사하고 가야함?', 0.7555555555555555), ('환승 투어할 때 출입국 심사 따로 해?', 0.7391304347826086), ('환승투어할 때 출입국 심사 밟아야 할까?', 0.723404255319149), ('환승 투어할 때 출입국 심사 진행하는지 궁금해', 0.72), ('환승투어 입국 심사하고 나서 가는 건가요?', 0.7083333333333334)]",True
환승 투어 입국 심사가 필요함?,16,16,similarity,"[('환승투어 가는데도 심사가 필요함?', 0.8), ('환승 투어 출입국 심사가 꼭 필요한 건가요?', 0.7804878048780488), ('환승 투어 시 출입국 심사 필수야?', 0.7777777777777778), ('환승투어 가는데 심사가 왜 필요함?', 0.7777777777777778), ('환승 투어 입국 심사는 거쳐야하는 건가요?', 0.7)]",True
환승투어랑 출입국심사랑 관계있어?,16,16,similarity,"[('환승투어시에 출국심사 있어', 0.75), ('환승투어리스트는 출입국심사 해?', 0.6857142857142857), ('환승투어는 출입국 조사 해?', 0.6666666666666666), ('환승투어 후 출입국심사하는 건지?', 0.6666666666666666), ('환승투어 할 때 출입국심사 받나요?', 0.6486486486486487)]",True
환승투어하기 전에 심사하고 나가?,16,16,similarity,"[('환승 투어 심사하고 나감?', 0.75), ('환승 투어 심사는 하고 나감?', 0.7058823529411765), ('환승투어하기 전에 출입국 심사 하는거야?', 0.7), ('환승투어할 때 출국 심사하고 가야함?', 0.6842105263157895), ('환승투어 입국 심사하고 나서 가는 건가요?', 0.6829268292682927)]",True
환승투어때 받는 입국심사는 뭐가 달라?,16,16,similarity,"[('환승투어할 때 언제 출입국심사하는 건가요?', 0.6818181818181818), ('환승투어 후 출입국심사하는 건지?', 0.6666666666666666), ('환승투어 할 때  출입국심사 하나요?', 0.6341463414634146), ('환승투어리스트는 출입국심사 해?', 0.631578947368421), ('환승 투어할 때 출입국 심사 따로 해?', 0.6190476190476191)]",True
어떤식으로 환승투어입국심사 받아요?,16,16,similarity,"[('환승투어할때 출국심사 받아요?', 0.6857142857142857), ('환승투어시 입국심사 받아야 하나요?', 0.6842105263157895), ('환승투어시 출입국심사 안받아도 되나요?', 0.65), ('환승투어 할 때 출입국심사 받나요?', 0.631578947368421), ('환승투어시 출국심사 받나요', 0.6060606060606061)]",True
환승투어객도 출입국심사 하는거 린정?,16,16,similarity,"[('환승투어 후 출입국심사하는 건지?', 0.7368421052631579), ('환승투어하기 전에 출입국 심사 하는거야?', 0.7142857142857143), ('환승투어시 출국심사 하는지 알려줄래?', 0.7), ('환승투어할 때 출입국심사 거치는거야?', 0.7), ('환승 투어할 때도 출입국 심사 거쳐야 하는거야?', 0.6956521739130435)]",True
환승투어할때 심사?레알?왜받아?,16,16,similarity,"[('환승투어할때 출국심사 받아요?', 0.7272727272727273), ('환승투어 할 때 출입국심사 받나요?', 0.6111111111111112), ('환승투어할 때도 출입국심사하나요?', 0.5714285714285714), ('환승투어할 때 출입국 심사 밟아야 할까?', 0.5641025641025641), ('환승투어하러 갈 때 심사 받아야할 부분?', 0.5641025641025641)]",True
출입국심사 통과못하면 환승투어 어뜨캄?,154,16,similarity,"[('입국심사에 통과못하면 환승투어 어떻게해야되', 0.7727272727272727), ('출입국 심사하고 환승투어가?', 0.6666666666666666), ('출입국 심사 환승투어때 할 각?', 0.631578947368421), ('출국 심사 환승투어할 부분?', 0.6111111111111112), ('출입국심사는 환승투어 전에 하나요?', 0.6)]",False
환승투어용 출입국심사는 어떠케 받음?,16,16,similarity,"[('환승투어 후 출입국심사하는 건지?', 0.6842105263157895), ('환승투어 할 때 출입국심사 받나요?', 0.6666666666666666), ('환승투어할때 출국심사 받아요?', 0.6666666666666666), ('환승투어리스트는 출입국심사 해?', 0.6486486486486487), ('환승투어시 출국심사 받나요', 0.6470588235294118)]",True
환승투어할때 출국심사어케 받아?,16,16,similarity,"[('환승투어할때 출국심사 받아요?', 0.9090909090909091), ('환승투어 할 때 출입국심사 받나요?', 0.7777777777777778), ('환승투어할 때 출입국 심사 밟아야 할까?', 0.717948717948718), ('환승투어시 출국심사 받나요', 0.7096774193548387), ('환승투어 할 때  출입국심사 하나요?', 0.7027027027027027)]",True
환승투어할때요 출입국심사 거쳐야해요?,16,16,similarity,"[('환승투어할 때 출입국심사 거치는거야?', 0.8), ('환승투어할때 출국심사 받아요?', 0.7777777777777778), ('환승투어 할 때 출입국심사 받나요?', 0.7692307692307693), ('환승투어 할 때  출입국심사 하나요?', 0.75), ('환승 투어할 때도 출입국 심사 거쳐야 하는거야?', 0.7391304347826086)]",True
입국심사가 포함되나요 환승투어에?,16,16,similarity,"[('출입국심사가 포함되있어? 환승투어때', 0.7567567567567568), ('입국심사 받아야하나요 환승투어하려면', 0.6486486486486487), ('환승투어에 출입국심사가 포함되나요', 0.6111111111111112), ('출입국 심사하고 환승투어가?', 0.6060606060606061), ('출입국심사는 환승투어 전에 하나요?', 0.5945945945945946)]",True
환승투어시에 출입국심사 필수잉가?,16,16,similarity,"[('환승 투어 시 출입국 심사 필수야?', 0.8108108108108109), ('환승투어시에 출국심사 있어', 0.75), ('환승투어에 출입국심사도 포함되나요?', 0.7027027027027027), ('환승투어시 출국심사 받나요', 0.6875), ('환승투어리스트는 출입국심사 해?', 0.6857142857142857)]",True
입국심사 받아야만 환승투어 가능각?,16,16,similarity,"[('입국심사 받아야하나요 환승투어하려면', 0.6842105263157895), ('출입국 심사 환승투어때 할 각?', 0.6666666666666666), ('출입국 심사하고 환승투어가?', 0.6470588235294118), ('출국 심사 환승투어할 부분?', 0.5882352941176471), ('출입국심사는 환승투어 전에 하나요?', 0.5789473684210527)]",True
환승여행끝나고 출국심사 받아?,16,16,similarity,"[('환승여행시에 출입국심의 받어?', 0.6875), ('환승투어할때 출국심사 받아요?', 0.6875), ('환승투어시 출국심사 받나요', 0.6), ('환승투어시 출입국심사 안받아도 되나요?', 0.5945945945945946), ('환승출국심사 받는 곳어디야?', 0.5806451612903226)]",True
환승투어하려고해요 출입국심사가 포함되나요?,16,16,similarity,"[('환승투어에 출입국심사가 포함되나요', 0.8292682926829268), ('환승투어에 출입국심사도 포함되나요?', 0.8095238095238095), ('환승투어시 출입국심사 안받아도 되나요?', 0.6818181818181818), ('환승투어 할 때 출입국심사 받나요?', 0.6666666666666666), ('환승투어하러 나갈 때 출입국 심사 하나요?', 0.6521739130434783)]",True
환승투어할때 입국심사도 포함되는거 실화야?,16,16,similarity,"[('환승투어할 때 출입국심사 거치는거야?', 0.7441860465116279), ('환승투어에 출입국심사도 포함되나요?', 0.7142857142857143), ('환승 투어할 때도 출입국 심사 거쳐야 하는거야?', 0.6530612244897959), ('환승 투어할 때 출입국 심사 따로 해?', 0.6363636363636364), ('환승투어에 출입국심사가 포함되나요', 0.6341463414634146)]",True
출입국심사 없지? 환승투어에,16,16,similarity,"[('출국 심사 환승투어', 0.72), ('출입국심사가 포함되있어? 환승투어때', 0.7058823529411765), ('출국심사 진행됩니까 환승투어에서', 0.6875), ('출입국 심사하고 환승투어가?', 0.6666666666666666), ('출입국심사는 환승투어 전에 하나요?', 0.6470588235294118)]",True
