id,sentence
"e9c56ca7326d47139713f1af","멤버십 특별등급 확인해줘요"
"e9c56ca7326d47139713f1af","멤버십 특별등급이 어떤거예요?"
"e9c56ca7326d47139713f1af","특별등급 알려줘요"
"e9c56ca7326d47139713f1af","특별등급 확인해줘요"
"e9c56ca7326d47139713f1af","특별등급(특별승급)이 무엇인가요?"
"e9c56ca7326d47139713f1af","특별등급이 어떤거예요?"
"96a9aea1c6a2406a98574bef","특별등급 대상자 선정시기가 연 1회라는게 무슨뜻인가요?"
"96a9aea1c6a2406a98574bef","특별등급 대상자 선정시기는 언제죠?"
"96a9aea1c6a2406a98574bef","특별등급 대상자 선정은 일년에 한번만인가요?"
"96a9aea1c6a2406a98574bef","특별등급 대상자는 언제 기준으로 선정되요?"
"96a9aea1c6a2406a98574bef","특별등급 대상자를 연 1회 선정한다는 의미가 뭐죠?"
"2368e45ca15e4398a2298ca5","파워 9원 요금제에 대해 알려주세요."
"2368e45ca15e4398a2298ca5","파워 9원 요금제의 혜택이 뭐예요?"
"2368e45ca15e4398a2298ca5","파워 9원 요금제란?"
"2368e45ca15e4398a2298ca5","파워 9원 요금제가 궁금해요"
"2368e45ca15e4398a2298ca5","파워 9원이 뭐죠?"
"8be4675e9b634c7dba0345c1","필링에 가입되어 있는데, 오토롱필링 장르변경을 누르면 가입하라고 나와요!"
"8be4675e9b634c7dba0345c1","오토롱필링 장르변경을 어떻게 해요?"
"8be4675e9b634c7dba0345c1","필링에 가입중인데, 오토롱필링 장르변경이 안되요"
"8be4675e9b634c7dba0345c1","오토롱필링 장르변경 방법은요?"
"b5cc59a7dcdc4c089723014e","1월에 해지했는데 요금이 얼마나왔어?"
"b5cc59a7dcdc4c089723014e","남편번호 해지시 요금은"
"b5cc59a7dcdc4c089723014e","남편이 해지했는데 요금 알려주세요"
"b5cc59a7dcdc4c089723014e","해지시 납부해야하는 요금"
"b5cc59a7dcdc4c089723014e","해지시 요금"
"b5cc59a7dcdc4c089723014e","해지요금"
"b5cc59a7dcdc4c089723014e","해지요금알려줘"
"b5cc59a7dcdc4c089723014e","해지요금이 얼마야"
"b5cc59a7dcdc4c089723014e","해지하고 싶은데 요금이 얼마인가요?"
"b5cc59a7dcdc4c089723014e","해지하고싶은데 요금 알려줘"
"b5cc59a7dcdc4c089723014e","해지하면 나오는 요금 있어요?"
"b5cc59a7dcdc4c089723014e","해지하면 요금 얼마나 나와?"
"b5cc59a7dcdc4c089723014e","해지했는데 요금 알고싶어"
"33c5ead751854f27bebcc026","현금 영수증을 발급 받으려면 어떻게 해야 하나요?"
"33c5ead751854f27bebcc026","현금영수증 발급가능해요?"
"33c5ead751854f27bebcc026","현금영수증은 받는거 어떻게?"
"33c5ead751854f27bebcc026","현금영수증은 어떻게 발급받아요?"
"33c5ead751854f27bebcc026","현금영수증은 어떻게?"
