id,sentence
"33","유실물 관리소 문의처 알려줘"
"33","유실물 관리소 위치 보여줘"
"33","유실물 관리소는 언제까지 해요?"
"33","유실물 관리소 휴무일이 언제죠?"
"33","유실물 관리소 언제까지 열려 있는거야?"
"33","티원 유실물관리소 위치 가르쳐줘요"
"33","유실물 관리소 위치가 어디야?"
"33","유실물 관해 담당하는 곳 알려줘"
"33","유실물 관리하는 곳 어디야?"
"33","유실물관리소에 문의할 수 있는 전화번호가?"
"33","유실물 관리소 마감 시간이?"
"33","공항에서 분실물 관련 처리하는 곳이 어딘가요"
"33","분실물 관해 처리는 어디서 하나요?"
"33","유실물 관리소에서 일정기간 지나면 어떻게 분실물 처리하나요?"
"33","유실물관리소에서 분실물 맡는 기간이 언제까지죠?"
"33","분실물은 발견되면 어디서 보관되나요?"
"33","분실하면 어디다 물어봐?"
"33","분실물은 어디로 옮겨지나요?"
"33","유실물 관리하는 곳이 어딘가요?"
"33","공항에서 분실 시 어디로 신고해야하나요?"
"33","유실물관리소 운영 어디서해?"
"33","습득물 처리하려면 어디 연락해요?"
"33","유실물 관리센터 연락번호 있어?"
"33","유실품 신고 번호 안내해줘요"
"33","유실물건에대해 신고할 곳 어디야?"
"33","관리사무실 어디야? 유실물"
"33","유실물건 관리 센터 번호 알려줘"
"33","분실물 관리처 어딘가요?"
"33","유실물 찾으려면 어디로 가서 찾아?"
"33","주인없는 음식물은 어떻게 관리해?"
"33","물건 주웠는데 어디로가?"
"33","주인없는물건 어디에 맡겨?"
"33","제1여객 유실관리실 위치장소어디니"
"33","유실물건센터 어디야? 티투"
"33","매일매일열어? 분실물관리소"
"33","유실물관리센터가 있어?"
"33","항상 열려있나요? 분실물센터는"
"33","분실물은 어디서 처리하는거야?"
"33","내물건 분실했는데 어디다가 물어봐야하지?"
"33","아끼던 만년필 잃어버렸어 어떻게해?"
"33","입국때 시계 잃어버렸는데 찾으러 오래 어디로가?"
"33","잃어버린물건 어떻게 찾아?"
"33","유실물 관련 어디로 문의"
"33","유실물 생길시 문의 어디로?"
"33","물건 분실시 어디로 전화해야하는지 안내좀"
"33","t1에서 책 잃어버렸는데 어디로가?"
"33","제1여객터미널 유실물관리소 안내해줘"
"33","제1여객터미널 유실물 관리소 위치 면세지역에도 있어?"
"33","t1 유실물관리소 일반지역 어디있어?"
"33","유실물관리소 어딨어"
"33","분실물?습득시?처리절차?알려줘"
"33","유실물?습득시?처리절차는?"
"33","분실물?습득?시?처리절차는?어떻게?되?"
"33","유실물?습득시?처리절차?알려주세요"
"33","분실물?습득?시?처리는?어떻게?되나요?"
"33","소지품?분실시?어떻게?처리되나요?"
"33","물품?분실시?어떻게?처리되나요?"
"33","소지품?분실?했을때?처리?절차?알려주세요"
"33","물건?분실했을 경우?처리?절차"
"33","물건?분실시?어떻게?처리되는지?궁금해요"
"33","물건?잃어버렸을 때?어떻게?처리돼?"
"33","습득한?유실물?처리?절차?알려줘"
"33","분실물?처리?절차?알려줘"
"33","습득물?처리?절차는?"
"33","분실물은?어떻게?처리되는지"
"33","물건을?분실했을 때?처리는?어떻게?되는?거야?"
"33","분실물을?주웠을 때?처리절차가?알고?싶어"
"33","소지품을?잃어버렸는데?어떻게?처리되는지?알고?싶어"
"33","잃어버린 소지품을?습득했는데?처리?과정이?어떻게?되는거야?"
"33","분실된?소지품에 대한?처리절차?알려줘"
"33","분실물?습득하면 그 후에?어떻게?되는거야?"
"33","분실물은?어떻게?되돌려 받을 수 있는지?궁금해"
"33","분실물?신고하면?어떻게?되는거야?"
"33","분실물?신고?후?어떻게?진행되는지?알려줘"
"33","분실?신고?절차는?어떻게?되는건가요?"
"33","분실?신고?후에?진행?순서?알고?싶어"
"33","신고?후?분실물은?어떻게?되는?건가요?"
"33","분실물?신고?후?처리?절차가?어떻게?되는?건가요?"
"33","유실물은?어떻게?관리?되나요"
"33","분실품을?주우면?뭐?부터 해야해?"
"33","습득한?물건?주인?찾아주고싶은데?어디부터가야해?"
"33","잃어?버린?물건?다시?찾는?과정"
"33","잃어버린?물건?주인이?안나타나면?"
"33","분실한?물건?어디서?처리해?"
"33","유실물?주으면?어떻게?되는거야?"
"33","유실물?관리센터에서?처리되는?과정?알고?싶어"
"33","분실물?주인?찾아주는?방법"
"33","어떻게?처리해??분실물"
"33","분실물?관리?절차는?어떻게?되나요?"
"33","물건습득"
"33","물건?주웠어요"
"33","유실물?신고?후?어떻게?되는거지"
"33","공항유실물들?들어오면?어떻게?해?"
"33","분실물?습득시에?어떤?절차를?거쳐야해?"
"33","해결방법?알려줘?습득물건"
"33","누가?잃어버린?물건?주으면?어떻게?하지?"
"33","유실물 처리 과정"
"33","분실물 처리 절차"
"33","여객터미널에서?물건?분실하면?어디에?문의해?"
"33","여객?터미널에서?물건?잃어버린 경우?문의처는?"
"33","터미널에서?물품?분실했어"
"33","여객터미널에서?물건?잃어버렸을 때는 어떡하나요?"
"33","터미널투에서?소지품?없어졌는데?관리소?알려줘"
"33","터미널부근의?분실물?문의소?알려줄래"
"33","제1여객터미널에서?물건잃어버렸어?어디에?문의해?"
"33","터미널쪽에서?물건분실하면?어디에?연락해?"
"33","여객터미널에서?물건?없어지면?어디에서?찾아?"
"33","여객터미널에서 발견된?유실물은?어디다?문의하나요?"
"33","탑승동에서?물건?분실시?어디로?연락해야돼요?"
"33","탑승동에서?물건?분실하면?어디에?문의해?"
"33","탑승동에서?제품을?잃어버렸어요"
"33","탑승동에서?분실된?물건은?어디로 가나요?"
"33","교통센터에서?물건?분실시?어디다가?문의하나요?"
"33","교통센터에서?잃어버린?물건은?어디서?찾을?수 있을까?"
"33","교통지역에서?물건잃어버리면?어디서 관리해?"
"33","교통센터에서?분실했을 때?어디다?전화해야하나요"
"33","커브사이드에서?물건을?분실했어요"
"33","분실물?생겼어요?커브사이드에서"
"33","주차장에서?물건?잃어버렸는데?어디다가?문의하면돼?"
"33","주차장에서?물건을?잃어버렸는데?어떡하지?"
"33","단기주차장에서?분실한?물건?어디에?문의하나요"
"33","주차장쪽?유실물관련?문의소?알려줘요"
"34","제1여객 심야버스 출발 시간표 알려줘"
"34","심야버스 가장 늦게 출발하는 버스 티원에서 몇 시에 출발해?"
"34","심야버스 운행 시간표 알려주세요"
"34","심야버스 몇 분에 출발하나요 티투"
"34","심야버스 출발 시간 알려줘"
"34","심야버스 몇 시까지 이용할 수 있어 제2여객"
"34","심야버스는 몇 시부터 운행하나요"
"34","심야버스 막차 몇 시 출발이야?"
"34","막차 심야버스는 언제 운행해?"
"34","버스 운행시간 알려줘"
"34","버스는 몇시까지 운행해?"
"34","버스 몇시까지 하는지 궁금해"
"34","제1여객터미널 심야버스는 몇시까지 운행하나요"
"34","제2여객 심야버스 운행시각은?"
"34","자기부상열차 이용시간 알려줘"
"34","공항철도는 몇시까지 하는지 알아?"
"34","자기부상철도 막차시간은?"
"34","ktx 운행 시간 알려줘"
"34","ktx 몇시에 출발하는지 알려줘"
"34","케이티엑스는 몇시까지 하나요"
"34","택시 몇시까지 하냐"
"34","자기부상열차 몇시부터 이용할 수 있어?"
"34","택시는 마감시간 없지?"
"34","제1여객 택시 막차시간은??"
"34","콜벤 이용시간 알려줘"
"34","콜벤 첫차는 몇시야?"
"34","콜 밴 몇시부터 몇시까지 해?"
"34","무료순환버스 운영시간"
"34","제1여객터미널에서 셔틀은 몇시까지 운영돼?"
"34","티투에서 셔틀 12시까지 하는 거 맞아?"
"34","새벽 다섯시에 셔틀 이용할 수 있나요?"
"34","서울역에서 심야버스 출발시간 알려줘"
"34","강남버스터미널에서 출발하는 심야버스는 몇시에 끝나나요?"
"34","강남 버스 터미널 심야버스 첫 차는 몇 시 출발임?"
"34","공항리무진 운영시간 알려줘"
"34","제1여객터미널 심애버스 운행시각 궁금한데"
"34","공항철도 일곱시 이후에도 사용할 수 있나?"
"34","티원 셔틀 운영시간은?"
"34","티투에서 셔틀 타려면 몇시부터 몇시까지야?"
"34","자기부상 열차 운행시간 알려줄래?"
"34","심야버스 막차시간 가르쳐줘"
"34","제2여객터미널 심야버스는 몇시부터 시작인지"
"34","제2여객터미널 KAL리무진은 몇시부터 운행돼?"
"34","대중교통은 몇시까지 운행해요?"
"34","제1여객터미널 대중교통은 몇시까지 해요?"
"34","제2여객 셔틀은 몇시까지해"
"34","대중교통 막차는 몇시야?"
"34","제일여객 택시는 몇시까지 탈 수 있어요?"
"34","콜밴 몇시까지 이용할 수 있어? 티투"
"34","심야버스 제일 늦는 버스 운영시간 알려줘"
"34","심야버스 운영은 몇 시부터인가요?"
"34","자기부상 기차 운행 시간표 알려줘"
"34","심야버스 출발 시간 언제인지 알려줘"
"34","심야버스는 언제 운행해요?"
"34","택시는 몇시부터 탈 수 있어요?"
"34","대중교통 막차 시간은?"
"34","ktx는 몇시가 막차야?"
"34","공항철도 밤 늦게 탈 수 있어?"
"34","새벽에 공항철도 탈 수있어요?"
"34","대중교통 새벽에 운행해?"
"34","심야에 운행되는 대중교통 있어? 제1여객터미널에"
"34","공항철도 운영시간 알려줘"
"34","공항철도는 몇시까지 운영해?"
"34","공항철도 몇시까지 탈 수 있어?"
"34","심야버스 몇시까지 운영해?"
"34","대중 교통은 몇시에 끝나나요?"
"34","심야버스는 언제부터 출발해요?"
"34","심야버스 막차는 언제 출발하죠?"
"34","심야버스 마지막 차는 언제 출발하나요?"
"34","심야버스 밤 언제까지 운영함?"
"34","심야버스 밤 몇 시까지 다니는 거임?"
"34","심야버스 언제 탐?"
"34","심야버스 언제 탈 수 있음요?"
"34","밤늦게하는 버스 언제 탈 각?"
"34","버스 언제 탐?"
"34","심야버스 타는 시간 무엇?"
"34","심야버스 오는 시간?"
"34","심야버스 탑승 시간?"
"34","심야버스 언제 운행 시작함?"
"34","심야버스 운행 언제부터?"
"34","심야버스 마지막 운행 언제?"
"34","심야버스 첫 차 언제?"
"34","심야버스 운행 시간?"
"34","심야버스 운행 시간표 보여주새오"
"34","택시는 언제부터 탈 수 있음?"
"34","심야버스 탑승 시간표는?"
"34","콜밴 언제부터 운행시작이야"
"34","리무진는 운행 몇 시부터 시작이야"
"34","심야버스 운행 시작 몇 시부터야"
"34","셔틀 출발 시간 궁금해"
"34","심야버스는 언제 올까나"
"34","공항 버스 여기에 언제옴?"
"34","심야버스 출발은 언제하는데"
"34","심야 버스 운행도는 시간 알려줘"
"34"," 야간버스 인천공항에서 몇시에 출발해?"
"34","밤버스 서울역에서 몇시마다 차가있나요?"
"34","지금 심야버스 운행시간인거 실화임?"
"34","야간버스 다니는시간 모르는거 실화임?"
"34","밤버스 언제언제 오는지 아는각?"
"34","밤늦게 다니는 버스 마감타임 알려줘"
"34","운행 마감시간 언제니 공항리무진"
"34","버스 시간표 있니없니"
"34","새벽언제쯤에 공항리무진 탈수있는거야?"
"34","야간버스의 첫 출발시간언제인고?"
"34","심야는 몇시부터 일까?"
"34","심야버스는 몇시부터 다니는거야?"
"34","언제부터 운행하는건지 알수있나요 공항철도"
"34","몇시까지 탑승가능해 ktx"
"34","운행시간 알려줘 택시"
"34","심야버스 운행 언제부터야?"
"34","언제가 막차야? 철도"
"34","열차 운행시간표 보여줄래 "
"34","심야 버스 언제 와?"
"34","야간에 다니는 버스 언제 시작해?"
"34","운행시작시간 알려줘 셔틀"
"34","심야 운행할때 버스 몇시부터와?"
"34","심야 버스어떻게 운행다녀"
"34","버스 언제부터 다니는지 알려줘요"
"34","심야 버스 언제까지 운행하는건가?"
"34","운행가능시간 알려줘 케이티엑스"
"34","운행타임 알려줘 밤늦게 운행하는 버스"
"34","심야버스 언제부터 다니기 시작하나요"
"34","시간 정보 알려줘 심야버스 다니는"
"34","버스는 새벽부터다녀?"
"34","인천공항에서 서울역가는 버스 출발시각알려주세요"
"34","인천에서 서울역 도착 시간 언제? 심야버스로"
"34","강남버스터미널에서 인천공항으로 가는버스 시간표 보여줘"
"34","새벽몇시까지 심야버스 다니는지 알려줘요"
"34","인천공항에서 출발하는 심야버스 막차 시간"
"34","강남버스터미널행 버스는 언제 부터 시작해?"
"34","각 대중교통 운행시간 좀 알수 있어?"
"34","대중교통수단 운행시간 좀 알려줄래?"
"34","셔틀은 몇분간격으로 운행되나요?"
"34","순환버스 시간표 보여줘요"
"34","평일에 운행하는 셔틀시간 알고싶어"
"34","셔틀 첫차시간 알려줄래?"
"34","마지막운행 시간 언제야? 순환버스"
"34","새벽에도 무료셔틀 운행하나요?"
"34","셔틀다니는 시간대 알려줘요"
"34","지금 셔틀버스 탈수있나요?"
"34","밤늦게에도 셔틀버스 운행하나요?"
"34","새벽에도 돌아댕기니? 무료순환버스"
"34","운행 시간이 언제까지야?"
"34","무료셔틀셔틀운행 언제 마감합니까?"
"34","운행시간 끝났나요? 셔틀"
"34","순환버스 아직 운행하고있어?"
"34","밤열시넘어서도 탈수있나요 순환셔틀?"
"34","셔틀 새벽4시에도 탈수있어요?"
"34","셔틀버스 다니는 운행시간대 알려줘"
"34","셔틀 운행하는 시간 알려주세여"
"34","제일여객 막차시간알려줘 셔틀"
"34","첫차 시작시간 알고싶어 셔틀"
"34","마지막 셔틀출발시간 몇시?"
"34","티투셔틀 몇시부터 다니기 시작하나요?"
"34","오전6시에 셔틀타고 이동가능해?"
"34","운행사이간격이 길어? 셔틀"
"34","여개터미널행 셔틀 운행표 알고싶어"
"34","순환버스 언제부터 타지?"
"34","10분마다 다시 오는거야? 무료순환버스"
"34","셔틀 운행할때 시간간격이 어케되죠"
"34","제일공항에서 출발하는 셔틀 처음시간 어케되"
"34","제이여객에서 셔틀언제 시작하나요?"
"34","운행할때 소요시간 어케되니"
"34","마지막 운행시간이 어떻게 되니"
"34","배차간격이 오래 걸리나요? 셔틀"
"34","셔틀은 언제 출발합니까?"
"34","1터미널 셔틀 버스 시간표 알려줘"
"34","순환버스 시간표 "
"34","셔틀버스 막차 시간 알려줘"
"34","t1 순환버스 시간표 보여줘"
"34","셔틀버스 터미널 떠나는 시간은?"
"34","순환버스 터미널에서 출발은 몇 시에?"
"34","지금 제일 빨리 도착하는 셔틀버스는 몇 분인데?"
"34","오늘 마지막 셔틀버스 지나갔을까?"
"34","순환도는 버스 언제 오나요?"
"34","셔틀버스 도착하려면 몇 분 남았을까?"
"35","차세대 ID 발급 및 오류 문의"
"35","차세대 아이디 발급 방법"
"35","차세대 ID 오류 나요"
"35","차세대 ID 오류 시 해결 방법"
"35","차세대 아이디 오류는 어떻게 해결하죠?"
"35","차세대 ID 발급은 어떻게 하나요?"
"35","어떻게 차세대 ID를 만들 수 있지?"
"35","차세대 ID 오류 발생 후 해결하는 방법"
"35","어떻게 차세대 아이디 오류를 해결할까?"
"35","어떤 식으로 차세대 아이디를 만들죠?"
"35","차세대 ID 만들고 싶어요"
"35","차세대 ID 오류 발생했을 때 어떻게 해야 돼?"
"35","차세대 아이디 만드는 방법"
"35","차세대 ID 발급하려면 어떤 절차를 따르죠?"
"35","어떤 절차로 차세대 아이디를 만들 수 있을까?"
"35","차세대 아이디는 어떻게 만들어요?"
"35","차세대 아이디가 오류가 발생했을 때 어떻게 하죠?"
"35","차세대 ID 오류 발생했을 때 문의 방법"
"35","차세대 ID 오류는 어떻게 해결할 수 있을까?"
"35","차세대 아이디 오류 해결 방법"
"35","차세대 아이디를 발급받고 싶어요"
"35","차세대 아이디는 어떻게 발급받을 수 있죠?"
"35","어떤 방법으로 차세대 ID를 만드나요?"
"35","차세대 ID 오류 발생 시 해결하는 방법이 있어?"
"35","차세대 아이디 오류를 해결하고 싶어"
"35","차세대 ID는 어떤 식으로 발급하는 거야?"
"35","차세대 ID 만드는 방식이 어떻게 되죠?"
"35","차세대 아이디 오류가 자꾸 발생해요"
"35","어떻게 차세대 아이디를 발급받지?"
"35","차세대 아이디 만드는 절차를 설명해줘"
"36","나만의 콕 멤버십 카테고리를 변경하고 싶습니다."
"36","나만의 콕 멤버십 카테고리를 변경하는 방법이 뭐죠?"
"36","나만의 콕 멤버십 카테고리를 변경하는 방법이 있습니까?"
"36","콕 멤버십 카테고리를 변경하는 방법은?"
"36","콕 멤버십 카테고리를 어떻게 바꿔?"
"36","카테고리 선택 후 재변경이 가능한가요?"
"36","콕 카테고리 재변경 가능해요?"
"36","콕 카테고리를 다시 바꾸고 싶어요"
"37","교과월정액 서비스가 뭔가요?"
"37","교과월정액 서비스란?"
"37","교과월정액 서비스에 대해 알려주세요"
"37","교과월정액 이용방법을 알려주세요."
"37","청소년 요금제 중 데이터를 제한없이 이용할 수 있는 요금제가 있나요?"
"38","대단위 이전 서비스를 이용하고 싶습니다."
"38","관공서 이사 서비스 이용 방법 알려줘"
"38","관공서 이전 서비스 이용 안내해줘"
"38","관공서 이동 서비스 안내해줘"
"38","초등학교 이전 서비스 있어?"
"38","공장 이사 서비스 어떻게 이용해?"
"38","병원 이전하려고 하는데 어떻게 해야해?"
"38","관공서 이전하는데 서비스 이용방법 궁금해"
"39","토지보상금청구소송 관련 판례"
"39","수용토지에 대한 보상금청구소송 판례 보기"
"39","토지수용에 대한 보상금청구소송 판례"
"39","토지수용 관련 토지보상금청구소송 판례보기"
"39","토지수용보상금 관련 청구소송 판례 안내"
"39","토지수용보상금을 청구하는 소송에 대한 대법원 판례 안내"
"39","토지보상에 대한 금전청구소송 판례 보기"
"39","토지보상 관련 보상금청구소송"
"39","토지보상금 산정 기준 명시된 대법원 판례 보기"
"39","토지보상금 관련 감정기관의 보상금 산출 기준 안내"
"39","토지수용보상가?연관 보상금청구소송 내용 보기"
"39","토지보상금지급에 관한 청구소송 관련?소송 보기"
"39","토지보상금지급을 청구하는 소송에 대한 내용"
"39","잔여지에 대한 토지보상분쟁 관련 판례"
"39","잔여지 보상관련 보상금청구 소송에 관련한 판례 보기"
"39","수용?대상 토지의 토지보상금에 있어 감정평가서 사례 보기"
"39","토지수용 관련 토지 보상금 증액을 위한 청구소송 "
"39","토지 보상금 증액하기 위한 관련 보상금 청구소송"
"39","미등기토지에 대한 토지보상금 청구관련 소송 판례 안내"
"39","등기하지 않은 토지에 대한 보상금청구소송 관련 판례"
"39","미등기토지 관련 보상금회수 관련 대법원 판결 조회"
"39","토지보상금이 부당하다고 생각되어 소송을 건 사례도 있나요?"
"39","토지보상금 세금관련 소송 관련 판례에 대해 알려줘"
"39","회사에 토지보상금을 지급하는 과정에서 생긴 소송에 대한 판례"
"39","선형사업으로 인한 토지보상금청구소송 관련 판례"
"39","토지보상금의 증여와 상속에 대한 소송 관련 판례가 있나요?"
"39","토지보상금에 대한 이의신청소송과 관련된 판례를 보여줘"
"39","토지보상금 수령절차에 따른 소송판례를 알려줘"
"39","토지수용에 따른 손실보상금과 관련된 판례가 있나요?"
"39","부당이득에 대한 토지보상금청구소송 관련 판례를 알려줘"
"39","토지보상금에 대해 이의재결을 한 소송관련 판례를 보여줘"
"39","토지보상금의 이의신청을?할 경우 보상금증액이 가능할까요?"
"39","토지보상금 수령에?대한 청구소송 관련 판례를 보여줘"
"39","토지보상금 분쟁이 일어난 소송판례가 있나요?"
"39","토지보상금을 수령하기 위한 청구소송 관련 판례를 보여줘"
"39","합당한 금액의 토지보상금을 받기 위해 소송을 건 판례를 보여줘"
"39","토지보상급 미지급에 대해 소송을 건 판례가 있나요?"
"39","수령한 토지보상금에 대해 이의신청을 한 판례를 보여줘"
"39","토지보상금의 산정기준이 불합리하다며 소송을 건 판례가 있나요?"
"39","토지보상금 조정신청 소송 관련 판례를 보여줘"
"39","토지보상금의 수령에 대한 소송 판례를 보여줘"
"39","토지보상금을 수령받는 사람에 대한?소송을 건 판례를 보여줘"
"39","건설업체에 토지를?매각하는 조건으로 보상금을 청구할 수 있나요?"
"39","토지매각에 따른 토지보상금청구소송 관련 판례"
"39","예전에 받지 못한 토지보상금에 대한 청구소송 관련 판례"
"39","미지급된 토지보상금청구소송 관련 판례"
"39","토지 상속자가 과거의 토지보상금을 청구할 수 있나요?"
"39","토지보상금의 일부만 수령한 경우 나머지에 대한 청구소송이 가능한가요?"
"39","위임에 의한 토지보상금청구소송 관련 판례"
"39","증여된 토지에 대한 토지보상금청구소송 관련 판례"
"39","도로확장에 대한 토지보상금청구소송 관련 판례"
"39","토지 사용에 대해 토지보상금청구소송을 한 사례"
"39","토지를 사용할 경우 이에대해 토지보상금청구를 할 수 있는 기준이 있나요?"
"39","토지주가 아닌경우에도 토지보상금청구소송을 할 수 있나요?"
"39","토지보상금의 분배에 대한 청구소송 관련 판례"
"39","미등기토지에 대한 토지보상금 회수 소송"
"39","토지보상금 분배에 대한 소송 관련 판례"
"39","토지보상금 증액에 대한 토지보상금청구소송 관련 판례"
"39","법원에 공탁이 걸려있는 토지보상금청구소송 관련 판례"
"39","합유등기지분자 사망 후 토지보상금 부당이득반환에 대한 소송 사례"
"39","조상땅에 대한?토지보상금청구소송 관련 판례"
"39","공익사업으로 인한 토지보상금청구소송 관련 판례"
"39","공익사업을 위한 토지보상금의 책정은 어떻게 되나요?"
"39","재개발로 인한 토지보상금청구소송 관련 판례"
"39","토지보상금에 대한 재분배 소송 관련 판례"
"39","잘못 지급된 토지보상금에 대한 소송 관련 판례"
"39","보상금청구소송 중 수용토지에 대한 판례를 알려줘"
"39","토지사용에 대한 금전적보상요구를 해도 되나요?"
"39","토지보상금에 대한 책정기준이 적힌 판례를 보여줘"
"39","토지보상금을 책정하는 기관의 기준에 대해 알고싶어"
"39","토지보상금에 대한 청구를 잔여지에도 할 수 있나요?"
"39","수용대상토지에 대한 보상금청구소송 사례"
"39","토지 소유주가 정해지지 않은 토지에 대한 토지보상금청구소송 관련 판례"
"39","부당한 토지보상금으로 인한 토지보상금청구소송 관련 판례"
"39","세금으로 인한 토지보상금청구소송 관련 판례"
"39","업체에서 토지보상금을 지급하는 과정에서 생긴 소송이 있나요?"
"39","토지보상금은 선형사업 시에도 지급되나요?"
"39","토지보상 금액에 대한 이의신청을 할 수 있는 소송이 있나요?"
"39","토지보상금 증액을 위해서 할 수 있는 소송에는 무엇이 있나요?"
"39","합법적이지 않은 토지보상금에 대해 토지보상금청구소송을 진행한 사례"
"39","토지보상금청구소송 중 증액에 대해 논한 판례"
"39","소유하고 있던 토지를 타인에게 허가할 때 금전적은 보상을 요구할 수 있나요?"
"39","국가를 대상으로 토지보상금청구소송을 진행한 판례"
"39","토지보상금청구소송 중 과거에 받지 못한 보상금을 청구한 사례"
"39","토지보상금청구소송에서 미지급 건에 대해 논한 판례"
"39","토지보상금청구소송 결과에 대해 이의신청을 할 수 있어?"
"39","토지소유권 위임으로 인한 토지보상금청구소송 판례"
"39","토지보상금청구소송 중 토지를 매각하여 소송을 청구한 사례"
"39","토지보상금청구소송 중 법원의 결정에 불복할 경우에는 어떻게 되나요?"
"39","소유지가 국유지로 변경되는 경우의 토지보상금청구소송 판례"
"39","회사를 대상으로 한 토지보상금청구소송 사례"
"39","토지보상금청구소송 중 건설업체와 관련 된 내용 보여줘"
"39","토지보상금청구소송에서 증여된 토지에 대해 논한 사례"
"39","토지보상금청구소송 중 원고의 청구가 모두 인용된 판례"
"39","토지보상금청구소송 중 대표적인 패소 사례에 대해 알려줘"
"39","토지보상금청구소송에서 원고가 승소한 판례"
"39","토지보상금청구소송 중 보상금 증액을 요청한 판례"
"39","토지보상금에 대한 갈등을 해결하기 위한 청구소송이 무엇인가요?"
"39","토지보상금청구소송 중 세금에 대해 논한 사례"
"40","허가반려처분취소청구소송 관련 판례"
"40","허가반려처분 취소청구소송 관련 판례 검색해주세요"
"40","허가반려처분 취소청구소송 제소기간 관련 판례 찾아주세요"
"40","청구권이 인정된 허가반려처분취소청구소송 관련 판례 찾아줘"
"40","허가반려처분취소청구소송에서 청구권한 적용한 판례 보여줘"
"40","타당한 이유없이 허가반려한 처분?취소소송한 경우 판결 결과 알려주세요"
"40","적법한?허가반려처분에 대한 취소소송 판례 검색해줘"
"40","요건미비로 인한 허가반려처분취소 청구소송 관련 판례 찾아주세요"
"40","허가반려처분취소청구소송에서 청구권 인용한 판결문 검색해줘"
"40","청구권을 부정한 허가반려처분취소청구 관련 소송 판례 보여줘"
"40","법적 선행절차 미이행으로 인한 허가반려처분취소청구소송 관련 알려주세요"
"40","청구권 기각한 허가반려처분취소청구 관련 소송 판례 검색해주세요"
"40","실현불가능한 허가 반려처분에 대한 취소청구소송 관련 판례 보여줘"
"40","문서작성의 흠으로 인한?허가반려처분에 취소청구소송한 판례 찾아주세요"
"40","허가반려처분취소청구소송과 관련된 대법원 판례만 찾아줘"
"40","대법원 판결 선례 중 허가반려처분 취소청구소송과 관련된 판례 알려줘"
"40","허가반려처분취소청구소송에서 청구권 인용한 대법원 판례 있나요?"
"40","항소심?기각한 허가반려처분취소청구소송 관련 대법원 판례 보여주세요"
"40","허가요건을 충족한 허가반려처분에 취소청구소송 한 관련 판례 찾아주세요"
"40","허가반려처분취소청구소송을 만족하는 청구권 인용 조건 적시 판례 보여줘"
"40","허가기준을 충족한 허가반려처분취소소송에서 청구권 기각한 판례 있나요?"
"40","재량권 일탈에 의한 허가반려처분에 대한 취소소송 판례 보여주세요"
"40","허가반려처분에 대해 불복할 수 있나요?"
"40","허가반려처분에 대해 즉시항고 가능한가요?"
"40","재량권 남용된 허가반려처분에 취소소송한 판례 찾아주세요"
"40","부당한 허가반려처분에 대한 취소소송에 대한 판례 알려주세요"
"40","권리남용으로 인한 허가반려처분에 대해 취소소송 청구한 판례 찾아줘"
"40","합리적 근거없는 허가반려처분에 대해 취소소송 제기한 판례 검색해줘"
"40","절차적 타당성 결여된 허가반려처분에 대한 취소소송 관련 판례"
"40","내용상 하자있는 허가반려처분에 대해 취소소송 제기한 판례 검색해줘"
"40","형식상 하자있는 허가반려처분에 대한 취소소송 관련 판례 찾아줘"
"40","허가반려처분취소소송의 소송요건에 대한 판례"
"40","절차가 위법한 허가반려처분에 대한 취소소송 관련 판례 검색해줘"
"40","비례의 원칙 위반한 허가반려처분에 대한 취소소송 관련 판례 찾아줘"
"40","정당한 사유없는 허가반려처분에 대해 처분취소소송 제기한 판례 검색해줘"
"40","행정청의 허가처분 및 허가반려처분의 법적성질에 대해 찾아줘"
"40","허가반려처분 취소청구소송의 판결에 불복한 항소심 기각한 판례"
"40","허가반려처분 취소청구소송 판결에 대한 상고심 기각하고 파기환송한 대법원 판례"
"40","허가반려처분 취소청구소송에서 개발행위허가의 법적성격에 대해 명시한 판례"
"40","허가반려처분 취소청구소송의 허가기준판단 재량권 관련 판례"
"40","허가반려처분 취소청구소송의 청구권 인정 범위에 대한 판례 검색해줘"
"40","절차상 하자있는 허가반려처분취소청구소송에서 대한 대법원 판례"
"40","타당한 근거없는 허가반려처분에 대한 취소소송 관련 대법원 판례"
"40","재량권 일탈로 인한 허가반려처분에 대한 취소소송 관련 대법원 판례 찾아줘"
"40","권리남용에 의한 허가반려처분에 대한 취소소송 관련 대법원 판례문 보여줘"
"40","위법한 절차에 의한 허가반려처분에 대한 취소소송에 대한 대법원 판결례 검색해줘"
"40","구성요건에 대해 논한 허가반려처분취소청구소송에 대한 판례"
"40","신뢰보호의 원칙 위반한 허가반려처분에 대해 취소소송 청구한 판례"
"40","적법하지 않은 허가반려처분에 대한 취소소송 관련 판례"
"40","허가반려처분취소청구소송의 적법성에 대해 판단한 판례"
"40","소송조건 미비로 허가반려처분취소청구소송 기각한 판례 검색해줘"
"40","공공복리 위배를 이유로 허가반려한 처분에 대해 취소소송 청구한?판례"
"40","직무남용으로 인한 허가반려처분에 취소소송 제기한 판례"
"40","요건을 갖춘 자에 대한 허가반려처분에 대해 취소소송 제기한 판례"
"40","합리적 이유없는 허가반려처분에 대한 취소소송 청구한 판례"
"40","허가반려처분취소청구소송의 법률상 이익에 대한 판례"
"40","특별한 이유없이 배척한 허가반려처분에 대해 제기한 취소소송 판례"
"40","법률상 이해관계에 대해 판단한 허가반려처분취소청구소송 판례"
